3	63	38076.590762
6	63	79900.792149
9	63	81634.437802
12	63	78224.46865
15	63	74769.760256
18	63	75443.645098
21	65	51451.527168
24	65	43143.309994
27	65	42569.389397
30	65	39673.921536
33	65	45092.962304
36	65	69403.148288
39	65	68914.511872
42	31	41619.379541
45	31	26431.804757
48	31	19442.696192
51	31	6160.733525
54	31	4665.464149
57	31	6782.888618
60	31	7904.864938
63	33	12013.884757
66	33	23369.962837
